bootstrap_index,mean_setting_tv_vs_ideal,raw_energy_hartree,projected_energy_hartree,raw_energy_error_millihartree,projected_energy_error_millihartree,raw_gamma_frobenius_error,projected_gamma_frobenius_error,raw_idempotency_frobenius,one_spin_slater_fidelity,full_rhf_determinant_fidelity
262,0.021698609119161112,-1.9523455260749791,-1.945823586403926,-5.603899618670027,0.9180400523831622,0.037096508094864096,0.034009004944184545,0.014450026859836698,0.9994217444005175,0.9988438231805732
263,0.019775816132249584,-1.924229384500139,-1.9458974915564522,22.512241956170076,0.8441348998569076,0.0442409781985133,0.041412509199584835,0.01633874543072385,0.9991426402570156,0.99828601557976
264,0.021482366553210015,-1.9252075079948419,-1.9447852605917568,21.534118461467244,1.9563658645522786,0.052712464626978636,0.05095744981181984,0.01455792801191157,0.9987018220447234,0.9974053293554502
265,0.020217289074451895,-1.9363658093640044,-1.944698324595988,10.375817092304729,2.0433018603212005,0.05185705237205326,0.04901650485980157,0.01735391576129143,0.9987989147813705,0.9975992721684435
266,0.025736097728101204,-1.9248901430328818,-1.945216109320221,21.851483423427354,1.5255171360881725,0.05313544731689096,0.04933119109300248,0.020205538374416042,0.998783372981572,0.9975682261444461
267,0.028503202326863666,-1.9359534099747921,-1.944962445439505,10.788216481516955,1.7791810168041877,0.05825133238260873,0.057948418421061194,0.00815904548645246,0.9983212985357663,0.9966454151101387
268,0.01661997006431312,-1.9466482226512098,-1.946144310364973,0.09340380509925694,0.5973160913361752,0.031638399880569594,0.02942800258025178,0.011442953126269442,0.9995670024900047,0.9991341924668532
269,0.019246815285909456,-1.9425962452919323,-1.9455486926069596,4.1453811643767935,1.1929338493494868,0.04891604712535158,0.04538932024704668,0.01855890379305843,0.9989699508774211,0.9979409627560372
270,0.014786535712467198,-1.9316987717053717,-1.9461874389755416,15.042854750937362,0.5541874807675207,0.03260943556351631,0.026888977722165135,0.018553251008920225,0.9996385020249694,0.9992771347307248
271,0.022624415539600977,-1.927334880204661,-1.9453411197730393,19.406746251648066,1.4005066832698532,0.05027122025133915,0.04442614954152003,0.02370973690807218,0.9990133280961003,0.9980276297136466
272,0.02057895016730269,-1.9344246876678814,-1.9429633363072918,12.316938788427656,3.778290149017316,0.06984888434056968,0.06683692059099029,0.02073279364316347,0.9977665047929447,0.9955379980867294
273,0.02578353002549463,-1.9554508754294433,-1.9461099611425536,-8.709248973134187,0.6316653137554695,0.03459606511519155,0.03273056855945754,0.011496336122869795,0.9994643561732748,0.9989289992608587
274,0.018009589367810316,-1.9428829026961678,-1.9446941500563717,3.8587237601412916,2.047476399937409,0.05356028969502331,0.05288896326122093,0.008840715695010227,0.9986016459872676,0.9972052473684802
275,0.015782353358080703,-1.9524795777013428,-1.9455910573210213,-5.737951245033734,1.1505691352877712,0.040004777472068605,0.0385763306479967,0.010245155745521883,0.9992559852533717,0.9985125240646865
276,0.026299423955813785,-1.9278026659703664,-1.9448968596128313,18.93896048594268,1.8447668434777853,0.05472066203294755,0.05249079682518463,0.016211963915577905,0.998622358263916,0.997246614424585
277,0.02563276685729389,-1.9078079876559213,-1.9437294804277367,38.933638800387804,3.01214602857236,0.07278396167065332,0.06217324902055647,0.039286325206743355,0.9980672437745015,0.9961382230956303
278,0.026630537687944114,-1.9425747649161067,-1.9457300974805463,4.1668615402024045,1.0115289757628432,0.03620617978645588,0.036099856183403306,0.003559817691961186,0.9993484362811069,0.9986972970974937
279,0.027795132538208166,-1.9139613658488412,-1.9447700189766735,32.78026060746786,1.9716074796356509,0.060953843278973456,0.05676621760832162,0.023068909597117902,0.9983892325187117,0.9967810596093022
280,0.023215057256816402,-1.9632999229826928,-1.9447530313467312,-16.558296526383742,1.9885951095779397,0.054044539251363787,0.051862806125481664,0.01394970495207691,0.9986552547935814,0.9973123179268331
281,0.0195382377449293,-1.9262260850034993,-1.945987831257191,20.51554145280976,0.7537951991181124,0.03699402377721942,0.032963804966499345,0.017182949339388773,0.9994567070884969,0.9989137093441814
282,0.02347689992880287,-1.9560320798025066,-1.945982961268572,-9.290453346197491,0.7586651877371509,0.03905988259030363,0.03369664683898505,0.019682810374791533,0.9994322679963313,0.9988648583122907
283,0.012595126838953185,-1.953065280751822,-1.9464459541239296,-6.323654295512959,0.2956723323794819,0.023857733886142655,0.023175544998148053,0.005328081643518638,0.9997314475177299,0.9994629671558956
284,0.019432985179614705,-1.9541182710570821,-1.9453191901618092,-7.37664460077303,1.4224362944998958,0.049567496920043023,0.04841000826100372,0.00984470051601371,0.9988284971059533,0.9976583666309374
285,0.019781535718652064,-1.9704810915254691,-1.946318037101691,-23.739465069160026,0.42358935461805913,0.03534537411597198,0.02902490156443926,0.01995661154229353,0.9995787967497596,0.9991577709116972
286,0.01755748564752864,-1.9423799143835512,-1.9461100720939555,4.361712072757928,0.6315543623536257,0.03684671460263331,0.03353714542175894,0.015596348042089848,0.9994376313747907,0.998875579008052
287,0.019492881435802016,-1.9283131181710582,-1.9440964088579331,18.42850828525089,2.645217598375993,0.061887456098253926,0.05833102716930831,0.022328232151247462,0.9982988742785354,0.9966006423857909
288,0.01781104819023223,-1.9526691082944538,-1.9460714685612392,-5.9274818381447325,0.6701578950698561,0.038098558441163714,0.035079226221134914,0.014802123631425329,0.9993847243303006,0.9987698272247508
289,0.017071876833587678,-1.9717998624756399,-1.9454474130149586,-25.05823601933077,1.2942134413505002,0.05254977692048645,0.042963639338920286,0.029713156732329844,0.999077117270902,0.9981550862543356
290,0.015991512237416135,-1.9592452479341012,-1.9466202997371813,-12.503621477792048,0.12132671912779003,0.017846650091875006,0.012011270694660936,0.013283791552113402,0.9999278647903808,0.9998557347842499
291,0.027705727683349106,-1.9435821011214898,-1.9451335108207852,3.1595253348193353,1.6081156355238768,0.05127446400595184,0.05050240015422942,0.009578007634680618,0.9987248316497752,0.9974512893538718
292,0.023801120890055493,-1.9528460616580896,-1.9450332769006369,-6.1044352017805,1.7083495556722283,0.047194515616749685,0.04636424207873181,0.008235752424642213,0.9989254617475017,0.9978520781274596
293,0.02446454681948733,-1.9448661381657424,-1.9463421706497661,1.875488290566718,0.39945580654299206,0.029725345491664355,0.0243241792613691,0.016848914809268832,0.9997041684446908,0.9994084244056907
294,0.017660636266729958,-1.9545934783231138,-1.94602841186105,-7.851851866804704,0.7132145952590818,0.035368034671075466,0.03455666477037123,0.00742054642529782,0.9994029306549573,0.9988062178017174
295,0.021305696038360827,-1.9313863818931736,-1.945972521631292,15.355244563135528,0.7691048250171306,0.04092945226092773,0.03319422962987484,0.023835825851016762,0.999449107374202,0.9988985182310892
296,0.017840973090805415,-1.956328155932327,-1.9462080404776925,-9.586529476017791,0.5335859786166353,0.03874432706900427,0.03121159693947963,0.02321120212849821,0.9995129181321973,0.9990260735131407
297,0.022678963752803136,-1.9289794728664782,-1.946089757705957,17.76215358983091,0.6518687503520582,0.03900498928649202,0.03376533338736867,0.01938299690450371,0.9994299604448509,0.9988602458347962
298,0.02170641397601398,-1.9228887431720427,-1.9457798118417082,23.85288328426638,0.9618146146008755,0.04406719379641858,0.03655958248239215,0.024563552410024107,0.9993317497557765,0.998663946069942
299,0.01603673235229562,-1.9480465854491846,-1.9464517729918713,-1.3049589928755267,0.2898534644377726,0.028671627374550184,0.020488402053987168,0.020184282108858854,0.9997901127101889,0.9995802694730522
300,0.018577774960425387,-1.9494199546792006,-1.946033634586134,-2.6783282228914906,0.7079918701751176,0.03387431022644328,0.030749248206691168,0.014219216012143609,0.9995272826540772,0.9990547887698435
301,0.02753673235230977,-1.9575373139038745,-1.9448875677300215,-10.795687447565427,1.854058726287633,0.05942766409092356,0.05380216672678528,0.025866822997809406,0.9985527915036538,0.9971076774197396
302,0.019387254914720542,-1.952372653632217,-1.9448011943047685,-5.63102717590791,1.9404321515406053,0.05010171477348781,0.04903521705072726,0.00988929270726689,0.9987978845430261,0.997597214167624
303,0.023366280246258565,-1.9561650592400406,-1.945490175460307,-9.423432783731478,1.2514509960022124,0.044335625972139,0.04132400006636986,0.015452302708658083,0.9991462780009627,0.998293284843177
304,0.022942579645653636,-1.9465985469502527,-1.944925924401845,0.1430795060564094,1.815702054464019,0.05484852094618953,0.046023280213173604,0.029840969592994163,0.9989409815882164,0.9978830846964294
305,0.015211673452955203,-1.9671793300542662,-1.9459401181851692,-20.437703597957046,0.8015082711398946,0.04115003214657103,0.03428741242249874,0.023066736266754356,0.9994122333965698,0.9988248122627197
306,0.0248707465820907,-1.924505005932083,-1.9455538269956614,22.236620524226147,1.1877994606477316,0.043574755084199356,0.03965655321169222,0.018299562460616356,0.9992137964716457,0.9984282110592793
307,0.020119197419448,-1.945417453418267,-1.9443501753888388,1.324173038041998,2.391451067470296,0.061365710558998574,0.05709344156815657,0.02221050103554624,0.9983702609375235,0.9967431779244587
308,0.014558527057854594,-1.9429362381715423,-1.9461121586128474,3.805388284766842,0.6294678434617396,0.03036844589914117,0.028992166667132842,0.009108049091325773,0.9995797701608493,0.9991597169148163
309,0.02772482394056427,-1.903943238667846,-1.9455262945920493,42.79838778846301,1.2153318642598165,0.05268305736620822,0.04548118484099235,0.027340568908674808,0.9989657939226356,0.9979326574274817
310,0.019041286014156257,-1.9301579518923384,-1.945499747208429,16.583674563970696,1.2418792478801066,0.04085877673302944,0.03861741169166088,0.014045558408265544,0.9992543662240704,0.9985092884178686
311,0.013312129534359963,-1.9579202812962697,-1.945659424838442,-11.178654839960611,1.0822016178670957,0.03642762417315566,0.03466370755265018,0.01082738324804289,0.9993992983645338,0.9987989575715224
312,0.0157267908655898,-1.938923054303009,-1.9462627585194527,7.818572153300174,0.4788679368563642,0.025884423341919007,0.02375594152024207,0.010390655802209943,0.9997178317250287,0.9994357430689929
313,0.018504819431014362,-1.9617025901130167,-1.9458474973981195,-14.960963656707627,0.8941290581896411,0.03854224962066087,0.03458565086613358,0.01701559032916578,0.9994019386840224,0.9988042350453824
314,0.023159909841807026,-1.9467075938757625,-1.9423847243808667,0.03403258054657243,4.35690207544237,0.07577437479200817,0.072330395108522,0.021903527780930656,0.9973845578307141,0.9947759561991691
315,0.01631146326758278,-1.959725854664941,-1.9461673335749505,-12.984228208631876,0.5742928813585735,0.037901785509778914,0.03236629819618479,0.01932022743137358,0.999476211449539,0.9989526972535236
316,0.018374503116263013,-1.94698491663702,-1.944142927632076,-0.24329018071078679,2.5986988242330256,0.06032468106381098,0.056592336977436125,0.021703066741822555,0.9983991212523945,0.9968008053175536
317,0.018725222629730247,-1.9087209084117978,-1.94522411671377,38.02071804451135,1.5175097425390582,0.050147174870789,0.0421050888156757,0.027736584703239767,0.9991136389006314,0.9982280634372613
318,0.023211628458422617,-1.9723707757996356,-1.9456824614035344,-25.629149343326496,1.059165052774702,0.046102579334944986,0.042029088046128114,0.018458720378184443,0.9991167839624125,0.9982343479953941
319,0.02222422886220568,-1.9405018200951958,-1.9444347899109757,6.23980636111332,2.3068365453333683,0.05748241180027638,0.05437495697809589,0.01987845617748018,0.9985219169592067,0.9970460186478888
320,0.022542171595027652,-1.9510188387099905,-1.9449642577788102,-4.277212253681384,1.7773686774988917,0.047598998878619174,0.04557427421583647,0.013848144722308442,0.9989617251164359,0.9979245282476056
321,0.016556535399381053,-1.9622503724051226,-1.946527544068281,-15.508745948813463,0.21408238802811397,0.021687784943178762,0.01830301677076664,0.011604053688259144,0.9998325011553686,0.9996650303666001
322,0.018156328460924624,-1.9349288548586567,-1.945560541071173,11.812771597652372,1.1810853851361713,0.04762934381896008,0.04630116747379613,0.011708115913758248,0.9989281430832928,0.9978574350438355
323,0.01761482107352621,-1.9589762366230674,-1.9460450954975494,-12.234610166758308,0.6965309587596558,0.03427012707489901,0.032530911302948766,0.0102016683071937,0.9994708764669172,0.9989420329055477
324,0.02227316655223975,-1.9330994694381631,-1.9454483935403941,13.642157018145973,1.293232915914988,0.04845192813123356,0.04447940105705018,0.019416515656780434,0.9990108253120976,0.9980226290907585
325,0.014682652345482742,-1.9536776231683473,-1.946071712363356,-6.9359967120381505,0.6699140929531389,0.03196652273437281,0.031074817352887755,0.007259161797342731,0.9995172319565947,0.9990346969781732
326,0.021944811463260112,-1.9368908000284584,-1.942534336246373,9.850826427850734,4.207290209936154,0.07362682467678157,0.07012539732675163,0.022346192762974178,0.9975413526514866,0.9950887502497575
327,0.02046929712118347,-1.9336020703350287,-1.9460741036618663,13.139556121280371,0.6675227944428208,0.0346764582866372,0.028286344809138674,0.02022413266990699,0.9995999491191447,0.9992000582789967
328,0.023788278866599274,-1.9162578127014986,-1.9459687266099104,30.483813754810463,0.7728998463987224,0.0433623846171261,0.031204688331968405,0.03007991150252935,0.9995131477241846,0.9990265324735078
329,0.027065642973691635,-1.9136996495069523,-1.945397129680286,33.041976949356844,1.3444967760229964,0.05001531274490531,0.04540724400102059,0.021633503513069727,0.9989691259111474,0.9979393145236819
330,0.028991624547490123,-1.9407294988951447,-1.9460505526491099,6.0121275611644265,0.6910738071992384,0.04020145196243137,0.0366659572830049,0.016440900918137095,0.9993279105586422,0.9986562728215016
331,0.022036270819900408,-1.9445925371310315,-1.9449682886228128,2.1490893252775756,1.7733378334963135,0.050005865732379265,0.04888473376734236,0.010821663423429861,0.9988051465508233,0.9976117207764116
332,0.019940877613205163,-1.945628849875473,-1.9465541579285388,1.1127765808360834,0.18746852777029588,0.01863963011403287,0.018345223186827922,0.003372144310375819,0.9998317295782613,0.9996634874714574
333,0.019886703355703233,-1.9531893336278647,-1.9457429054788833,-6.447707171555628,0.9987209774258154,0.047002653645098647,0.04011118674142839,0.024306912890163578,0.9991955949701145,0.998391837007681
334,0.01741419616106718,-1.9461920512629651,-1.9456035822420714,0.5495751933439763,1.1380442142376879,0.04174545343163162,0.04160996820030572,0.003047647002196959,0.9991343720937076,0.9982694934990873
335,0.02480656013276491,-1.9140884867727797,-1.9453926177252947,32.65313968352945,1.3490087310144006,0.05484679169993975,0.04821108893923288,0.027147176745473938,0.9988378624957711,0.997677075555121
336,0.013519114106011774,-1.962361605118155,-1.9465775849902076,-15.619978661845835,0.1640414661014944,0.018609292607854603,0.015231040718131281,0.010636142486822826,0.9998840105668186,0.9997680345871859
337,0.020890661939225195,-1.9324611612076075,-1.944542444855707,14.280465248701635,2.1991816006021736,0.05662852014165613,0.05468925102229628,0.01569864287128025,0.9985050202601575,0.9970122754847376
338,0.015687471776488077,-1.9603330193125006,-1.9459653100049639,-13.591392856191487,0.7763164513452381,0.039904401207076855,0.03587598693355688,0.017286916852058878,0.9993565054183279,0.9987134249219324
339,0.014430289379669923,-1.9618125575849843,-1.9462166683363173,-15.070931128675191,0.5249581199917586,0.030207509011367678,0.02780472035032753,0.01155362968940936,0.9996134670806697,0.9992270835690371
340,0.02111970517177905,-1.9421644694018754,-1.9464401066683361,4.577157054433734,0.3015197879729925,0.030733126481784286,0.024202721291280486,0.018894521170169983,0.9997071351635913,0.999414356096995
341,0.0233344072587535,-1.9747741677453858,-1.9457494960693194,-28.03254128907673,0.9921303869897535,0.04510202245024086,0.03992786137578945,0.02026434538789737,0.999202883467886,0.9984064023305378
342,0.017907587997559003,-1.9688091758271626,-1.9461348755237846,-22.067549370853534,0.6067509325244913,0.038053810378533184,0.03419269891754875,0.0163436769118825,0.9994155049074397,0.9988313514493926
343,0.017238438608867413,-1.9519593268712578,-1.9463899027205314,-5.217700414948734,0.3517237357777425,0.0334990236838208,0.02460831418736178,0.02296032504125324,0.9996972160433925,0.9993945237649093
344,0.023065642973713683,-1.9125718823173685,-1.944739354582193,34.16974413894059,2.0022718741161682,0.05844719156285755,0.048569372164737896,0.03262727175615517,0.9988206600344499,0.9976427109116541
345,0.015670189611130758,-1.94643903625081,-1.9462363151179864,0.3025902054991647,0.505311338322656,0.03104095413136988,0.03026249663964512,0.006996031321399264,0.9995420933288365,0.9990843963361925
346,0.018758463029144145,-1.9750090489964058,-1.9455763983783612,-28.26742254009673,1.165228077947944,0.04513552411777563,0.039938403078479304,0.02065596047149579,0.9992024708475323,0.9984055777478137
347,0.025951706256561693,-1.9649371838136938,-1.9432773802029992,-18.19555735738465,3.4642462533098772,0.07725926309871904,0.07166996245353878,0.02620063579858325,0.9974318560181402,0.994870307399792
348,0.017979244056492337,-1.930727610807608,-1.9448537167038056,16.014015648701196,1.8879097525035249,0.050848847240194096,0.04984937087741144,0.011081006824742907,0.9987578398688456,0.9975172226994826
349,0.017158669341724907,-1.9465080089827203,-1.9460477824886897,0.2336174735888541,0.6938439676194008,0.037041205393286765,0.0368160366202492,0.0044238735289336695,0.9993223391289497,0.9986451374821557
350,0.033212536124462365,-1.8981182348378594,-1.9420551683525982,48.62339161844975,4.686458103710933,0.08607320436957791,0.07563624965764192,0.0429992519469816,0.9971396363671298,0.9942874544143718
351,0.02188356122379387,-1.965426577633316,-1.9452964811990674,-18.68495117700686,1.445145257241709,0.05820712346880391,0.0512425405748154,0.026726442000386135,0.9986871013661711,0.9973759264351649
352,0.018465696105103308,-1.9428424346411413,-1.9463707315864827,3.899191815167846,0.3708948698264436,0.025882493869867563,0.023737254585999432,0.01019041732462416,0.9997182716182487,0.9994366226073784
353,0.018899542730772788,-1.9488971365417374,-1.9453776257448483,-2.155510085428247,1.364000711460811,0.043822589995344795,0.04014326115837787,0.017957555150966392,0.9991943585724286,0.9983893662029669
354,0.02321775060686526,-1.9644383268097971,-1.9445474031691654,-17.696700353488026,2.194223287143693,0.057102871929295966,0.05281041801462882,0.021176245848827924,0.9986058387121376,0.9972136211099718
355,0.01857928300138561,-1.9556133497307016,-1.9463618738382091,-8.871723274392451,0.3797526180999711,0.027052265575330924,0.023404297871268895,0.013588069371695152,0.9997261275856227,0.9994523301773448
356,0.01683171145881364,-1.9637599923694269,-1.9452120179929107,-17.018365913117783,1.5296084633984464,0.04721946730090094,0.04323871989173419,0.018323742794527538,0.9990652078587837,0.9981312895539147
357,0.01814861721603711,-1.9463072595331041,-1.9456541180664175,0.4343669232049763,1.0875083898915783,0.03982786649201607,0.03837344167382598,0.010736445873751714,0.9992638731375271,0.9985282881578118
358,0.0192045346276603,-1.9316825677689298,-1.9434829197076617,15.059058687379334,3.2587067486473664,0.06386071571517533,0.06120251878714162,0.020010801989175736,0.9981274534924737,0.9962584134153701
359,0.018501966925023428,-1.9578931898058765,-1.9454055915232715,-11.15156334956735,1.3360349330375776,0.044296260225673637,0.03958555216614067,0.019867228719678054,0.9992165016194493,0.9984336171086109
360,0.02019339728504082,-1.9343470096931494,-1.9458768068459984,12.394616763159672,0.8648196103107075,0.042325107093650095,0.03727435883823784,0.02034129981097571,0.999305404008655,0.9986112904809011
361,0.018143423230711084,-1.970229794519285,-1.9456089078187728,-23.488168062975934,1.1327186375362785,0.04824246776316179,0.03973587026970217,0.02710445952698552,0.9992106460141278,0.9984219151079706
362,0.021307859603251322,-1.9564918861053096,-1.9453931595990637,-9.750259649000448,1.348466857245434,0.0584384654282373,0.04530644642929735,0.036537048981136966,0.9989737302958275,0.9979485138211607
363,0.01863959579548316,-1.9575637261095256,-1.9461852461808145,-10.822099653216455,0.5563802754946501,0.03029183284726505,0.028706109862850764,0.009428220192592079,0.9995879947353449,0.9991761592190278
364,0.02515224117907618,-1.9614298693716907,-1.944429288431728,-14.688242915381622,2.3123380245810843,0.059144475963954356,0.05712777741759511,0.013926704321195332,0.9983685735908593,0.996739808733847
365,0.011590087509916731,-1.9406278216829624,-1.9461813314683913,6.113804773346665,0.5602949879177643,0.026392038818605443,0.025241925526788042,0.007947796864540477,0.9996814286703043,0.9993629588283007
366,0.023180090091450327,-1.9141725958128617,-1.9450786575103522,32.569030643447405,1.6629689459568553,0.05403280738516913,0.05051221650781372,0.020297778991800977,0.9987246403470197,0.9974509072362838
367,0.01957625436730929,-1.9320614933195779,-1.9454542445349234,14.680133136731222,1.2873819213856663,0.05088317659010941,0.047228449348465776,0.019290043934631174,0.9988848144374363,0.9977708725137114
368,0.016657587997545548,-1.9634415555469962,-1.946360081856455,-16.69992909068707,0.38154459985406675,0.03030232933362462,0.02739652154619372,0.012617308835484725,0.9996247318162392,0.9992496044586882
369,0.020143447964161502,-1.9462403675881654,-1.9459868173450132,0.5012588681436725,0.7548091112958843,0.039799625021125266,0.03152954652466563,0.02399001901312297,0.9995029539149957,0.9990061548848019
370,0.021328506483584905,-1.9661194894009977,-1.9458258836990445,-19.377862944688573,0.9157427572645815,0.044335146412817085,0.03753710893632042,0.023456395252681138,0.9992955419958968,0.9985915802528731
371,0.012033772634562605,-1.9265310083809586,-1.9464989558156922,20.210618075350517,0.24267064061689325,0.024676084602653782,0.019685181639834196,0.014807253965539995,0.9998062468228996,0.999612531186093
372,0.024655025743525655,-1.955222286178565,-1.9448587679053826,-8.480659722255979,1.8828585509265139,0.051585666645063394,0.05030707263904608,0.009938914125798675,0.9987346007175535,0.997470802670451
373,0.01978797285239283,-1.9415522194753077,-1.9449169491238887,5.189406981001454,1.8246773324204213,0.05845978746916863,0.05568970980966287,0.018045616808521674,0.9984497825050855,0.9969019681844526
374,0.021304593207710016,-1.9356831945686193,-1.9451257699908677,11.058431887689846,1.6158564654413787,0.05724698432861102,0.055433132880402546,0.015385901314190192,0.99846358398025,0.9969295285346859
375,0.018590420344010355,-1.9522982880549182,-1.9461119464751107,-5.556661598609125,0.6296799811984499,0.027943070799992333,0.02741970381852377,0.005063299936800215,0.9996240906539862,0.9992483226158088
376,0.019577843463818898,-1.9442252195812488,-1.9463026425738505,2.516406875060273,0.4389838824585546,0.03660759796309319,0.025925825295184217,0.025867631569202444,0.9996639528956964,0.9993280187190492
377,0.020430644298818787,-1.95793392369786,-1.946187618017808,-11.192297241550797,0.5540084385011745,0.03288924089555616,0.026314576659576826,0.019853393469379477,0.9996537778143295,0.9993076754984609
378,0.016057021665204008,-1.9547407840386783,-1.9460161725170642,-7.999157582369243,0.7254539392449466,0.034063250449746424,0.031269021717158486,0.013444474775907074,0.9995111242166002,0.9990224874327319
379,0.017690965189859444,-1.9585394989073894,-1.9463429566417647,-11.797872451080327,0.39866981454439454,0.035670636891644805,0.026121186659841138,0.024539258592100974,0.9996588527603874,0.9993178219022137
380,0.025510699945032047,-1.9467146133941642,-1.944526228659422,0.027013062144920497,2.215397796887064,0.05561837288264717,0.05254674411296882,0.017535189056579917,0.9986194265094717,0.9972407590021061
381,0.01961568251956359,-1.9233326847119565,-1.9451788700868817,23.408941744352596,1.562756369427376,0.06029710455156199,0.055971898552558276,0.023967025456864674,0.998433651660152,0.9968697567674257
382,0.019590973090790425,-1.9380350096413912,-1.9461601945082154,8.706616814917911,0.5814319480936803,0.03555785562350369,0.0326597345186118,0.013823431194895154,0.9994666762015805,0.9989336368374349
383,0.01805925858103681,-1.9344661117670932,-1.9460392002249722,12.27551468921595,0.7024262313368723,0.033356225729940576,0.03172323550310394,0.010514350384117875,0.9994968747229802,0.9989940025810048
384,0.01553034531137946,-1.9618163894427154,-1.9463308778583517,-15.07476298640631,0.41074859795742213,0.025833782785302045,0.022272788744982692,0.0128868468699679,0.9997519653155476,0.9995039921522998
385,0.020533068493069642,-1.9334300400751065,-1.9461407535843576,13.311586381202556,0.600872871951541,0.033782437955421685,0.03151153016815409,0.012533791684881291,0.9995035191560228,0.9990072848052739
386,0.027022477611132908,-1.9457851620714697,-1.944476207492585,0.9564643848394283,2.2654189637241195,0.0545717498656388,0.05271628840215165,0.014291998565631068,0.9986105183552363,0.9972229673697137
387,0.015525083384511603,-1.9748973572804764,-1.945587262085142,-28.155730824167335,1.1543643711671159,0.05185444293015359,0.04736318624750827,0.020247202183264746,0.9988785226078316,0.9977583029272044
388,0.0228124159134067,-1.9627854811240792,-1.9457505677222044,-16.04385466777014,0.9910587341046551,0.04865312901526284,0.04214745419181662,0.02371730914859445,0.9991118201773272,0.9982244292180519
389,0.023920563566891845,-1.9521241117428791,-1.9450391786211403,-5.382485286570038,1.7024478351688188,0.05042668663519841,0.04719311918279138,0.016918505991960434,0.9988864198614883,0.9977740797837015
390,0.030762799441236638,-1.9481920583868433,-1.9450439213119741,-1.4504319305341795,1.6977051443349822,0.05652954035781243,0.05519233184193228,0.010575663631659212,0.9984769389529493,0.9969561976208516
391,0.01404263312745802,-1.9593871965753367,-1.9463299529781184,-12.64557011902756,0.41167347819071054,0.030210513047341594,0.027327475706578067,0.0129043122637356,0.9996266138967164,0.9992533672106149
392,0.02306062777947754,-1.9200285455893982,-1.9452846234244607,26.713080866910932,1.4570030318483695,0.048688170544570024,0.04386402012547002,0.021545320791299442,0.9990381244293945,0.9980771740634025
393,0.017156303727559618,-1.9700574559198973,-1.9459165009118895,-23.315829463588233,0.8251255444196026,0.041870174702341334,0.038196852071329175,0.016644944908289726,0.9992705179760899,0.998541568096203
394,0.022034191584784354,-1.9570829165976875,-1.9458717524451437,-10.341290141378412,0.8698740111654502,0.03845482855853258,0.03420632863548779,0.017422194358059452,0.9994150199682652,0.998830382138168
395,0.024167515297732353,-1.9927859621076844,-1.9450236779045438,-46.044335651375334,1.7179485517653248,0.06891540977763372,0.052355720750809714,0.04470801176802647,0.9986297415670422,0.9972613607422575
396,0.018494518175110775,-1.9557933865880288,-1.9455947134489129,-9.05176013171971,1.146913007396222,0.04746571549513711,0.04234358830153732,0.021514610483343646,0.9991036681410866,0.9982081396929746
397,0.019800659357654942,-1.9150072416759871,-1.946301272791154,31.734384780321978,0.4403536651551576,0.03584345012609907,0.02921371098738314,0.020946385654809194,0.9995733120614457,0.9991468061854883
398,0.019789522014974886,-1.9308180135778563,-1.9459432050161303,15.923612878452786,0.7984214401788314,0.03443260928924118,0.03246672553669338,0.011797735216981256,0.9994729747819716,0.9989462273195236
399,0.018853747172739833,-1.9398165488380952,-1.9449701849278564,6.925077618213926,1.7714415284526552,0.05318570134981303,0.05133272816719965,0.014396555707876794,0.9986828795971737,0.997367494000503
400,0.022161497712834096,-1.939699872244099,-1.9445909408595987,7.041754212210094,2.150685596710389,0.06135360427433503,0.06077096638647224,0.009537477549121627,0.9981534452762694,0.9963103003168865
401,0.013268679955316368,-1.9362426178474015,-1.9463976368537044,10.499008608907623,0.3439896026047329,0.024540896361905925,0.021739713202730517,0.011414899955759577,0.9997636926120055,0.9995274410651925
402,0.022781076834609584,-1.9738465543506505,-1.9443822963519455,-27.10492789434138,2.3593301043636217,0.06279964528867328,0.05646979218253557,0.025889857434910707,0.9984056046988753,0.9968137514941269
403,0.02295687550849082,-1.9399939176925514,-1.9453308285973907,6.747708763757743,1.4107978589184,0.05076087109491495,0.04707367581076474,0.019474845673329445,0.9988922153570753,0.9977856579009656
404,0.02446496458188266,-1.9607134399083612,-1.946137006425394,-13.971813452052118,0.604620030915104,0.03287821306098084,0.030578400547681808,0.011793926413624856,0.9995324807307552,0.9990651800357775
405,0.020666758415130916,-1.971800831085609,-1.9461443218016947,-25.05920462929989,0.5973046546143834,0.03407470886033123,0.028858010279344724,0.01786510033557042,0.999583607808735,0.999167388999927
406,0.02153153571864403,-1.9876990276729456,-1.9460546336105546,-40.95740121663649,0.6869928457544638,0.04793220523181729,0.03733440382811372,0.029797026701501604,0.9993031652600616,0.9986068160987779
407,0.016442156784978165,-1.9433799893834511,-1.945584600021485,3.3616370728579703,1.157026434824182,0.04418486763081009,0.04285162607935555,0.010840805459005351,0.9990819218155119,0.9981646864985767
408,0.024139399155697072,-1.9457671861855708,-1.9461380262460508,0.9744402707383415,0.6036002102582927,0.03481239270876084,0.030723935258730677,0.015939843953125744,0.9995280201541172,0.9990562630732094
409,0.01485445131423989,-1.9554283022644918,-1.945180445234479,-8.68667580818272,1.5611812218301324,0.04625734124836825,0.04401996839211196,0.013729505453584286,0.9990312153148305,0.9980633691734273
410,0.024605275512388967,-1.9641349815556344,-1.9453511588445782,-17.39335509932527,1.3904676117308945,0.05135434250730728,0.04650166623463724,0.021554852029183644,0.9989188618669046,0.997838892593472
