9.9999999088979985e-01,3.3906570908817762e-01,4.0949331866734176e-02,2.2804334078115589e-03,5.7891776711467772e-05,5.8126890846099051e-07,2.1366595991825448e-09,2.8379098390764930e-12
3.3906570908817762e-01,9.9999999088979985e-01,3.3906570908817729e-01,4.0949331866734121e-02,2.2804334078115572e-03,5.7891776711467772e-05,5.8126890846098945e-07,2.1366595991825448e-09
4.0949331866734176e-02,3.3906570908817729e-01,9.9999999088979985e-01,3.3906570908817718e-01,4.0949331866734176e-02,2.2804334078115589e-03,5.7891776711467568e-05,5.8126890846099368e-07
2.2804334078115589e-03,4.0949331866734121e-02,3.3906570908817718e-01,9.9999999088979985e-01,3.3906570908817746e-01,4.0949331866734204e-02,2.2804334078115572e-03,5.7891776711467982e-05
5.7891776711467772e-05,2.2804334078115572e-03,4.0949331866734176e-02,3.3906570908817746e-01,9.9999999088979985e-01,3.3906570908817746e-01,4.0949331866734121e-02,2.2804334078115633e-03
5.8126890846099051e-07,5.7891776711467772e-05,2.2804334078115589e-03,4.0949331866734204e-02,3.3906570908817746e-01,9.9999999088979985e-01,3.3906570908817713e-01,4.0949331866734245e-02
2.1366595991825448e-09,5.8126890846098945e-07,5.7891776711467568e-05,2.2804334078115572e-03,4.0949331866734121e-02,3.3906570908817713e-01,9.9999999088979985e-01,3.3906570908817801e-01
2.8379098390764930e-12,2.1366595991825448e-09,5.8126890846099368e-07,5.7891776711467982e-05,2.2804334078115633e-03,4.0949331866734245e-02,3.3906570908817801e-01,9.9999999088979985e-01
